,id,date,store_nbr,family,sales,onpromotion
1048153,1048153,2014-08-13,19.0,CLEANING,798.0,0.0
1048154,1048154,2014-08-13,19.0,DAIRY,297.0,0.0
1048155,1048155,2014-08-13,19.0,DELI,237.0,0.0
1048156,1048156,2014-08-13,19.0,EGGS,85.0,0.0
1048157,1048157,2014-08-13,19.0,FROZEN FOODS,28.45,0.0
1048158,1048158,2014-08-13,19.0,GROCERY I,2551.0,1.0
1048159,1048159,2014-08-13,19.0,GROCERY II,9.0,0.0
1048160,1048160,2014-08-13,19.0,HARDWARE,3.0,0.0
1048161,1048161,2014-08-13,19.0,HOME AND KITCHEN I,0.0,0.0
1048162,1048162,2014-08-13,19.0,HOME AND KITCHEN II,0.0,0.0
1048163,1048163,2014-08-13,19.0,HOME APPLIANCES,0.0,0.0
1048164,1048164,2014-08-13,19.0,HOME CARE,0.0,0.0
1048165,1048165,2014-08-13,19.0,LADIESWEAR,0.0,0.0
1048166,1048166,2014-08-13,19.0,LAWN AND GARDEN,0.0,0.0
1048167,1048167,2014-08-13,19.0,LINGERIE,10.0,0.0
1048168,"1048168,2014-08-13,19,""LIQUOR,WINE,BEER"",23.0,0",,,,,
1048169,1048169,2014-08-13,19.0,MAGAZINES,0.0,0.0
1048170,1048170,2014-08-13,19.0,MEATS,93.291,0.0
1048171,1048171,2014-08-13,19.0,PERSONAL CARE,139.0,0.0
1048172,1048172,2014-08-13,19.0,PET SUPPLIES,0.0,0.0
1048173,1048173,2014-08-13,19.0,PLAYERS AND ELECTRONICS,0.0,0.0
1048174,1048174,2014-08-13,19.0,POULTRY,73.985,0.0
1048175,1048175,2014-08-13,19.0,PREPARED FOODS,19.0,0.0
1048176,1048176,2014-08-13,19.0,PRODUCE,0.0,0.0
1048177,1048177,2014-08-13,19.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1048178,1048178,2014-08-13,19.0,SEAFOOD,0.0,0.0
1048179,1048179,2014-08-13,2.0,AUTOMOTIVE,2.0,0.0
1048180,1048180,2014-08-13,2.0,BABY CARE,0.0,0.0
1048181,1048181,2014-08-13,2.0,BEAUTY,3.0,0.0
1048182,1048182,2014-08-13,2.0,BEVERAGES,1065.0,2.0
1048183,1048183,2014-08-13,2.0,BOOKS,0.0,0.0
1048184,1048184,2014-08-13,2.0,BREAD/BAKERY,387.33,1.0
1048185,1048185,2014-08-13,2.0,CELEBRATION,0.0,0.0
1048186,1048186,2014-08-13,2.0,CLEANING,870.0,1.0
1048187,1048187,2014-08-13,2.0,DAIRY,749.0,0.0
1048188,1048188,2014-08-13,2.0,DELI,191.763,0.0
1048189,1048189,2014-08-13,2.0,EGGS,171.0,0.0
1048190,1048190,2014-08-13,2.0,FROZEN FOODS,111.0,1.0
1048191,1048191,2014-08-13,2.0,GROCERY I,3198.0,6.0
1048192,1048192,2014-08-13,2.0,GROCERY II,24.0,0.0
1048193,1048193,2014-08-13,2.0,HARDWARE,1.0,0.0
1048194,1048194,2014-08-13,2.0,HOME AND KITCHEN I,0.0,0.0
1048195,1048195,2014-08-13,2.0,HOME AND KITCHEN II,0.0,0.0
1048196,1048196,2014-08-13,2.0,HOME APPLIANCES,2.0,0.0
1048197,1048197,2014-08-13,2.0,HOME CARE,0.0,0.0
1048198,1048198,2014-08-13,2.0,LADIESWEAR,0.0,0.0
1048199,1048199,2014-08-13,2.0,LAWN AND GARDEN,7.0,1.0
1048200,1048200,2014-08-13,2.0,LINGERIE,9.0,0.0
1048201,"1048201,2014-08-13,2,""LIQUOR,WINE,BEER"",57.0,0",,,,,
1048202,1048202,2014-08-13,2.0,MAGAZINES,0.0,0.0
1048203,1048203,2014-08-13,2.0,MEATS,437.904,0.0
1048204,1048204,2014-08-13,2.0,PERSONAL CARE,213.0,1.0
1048205,1048205,2014-08-13,2.0,PET SUPPLIES,0.0,0.0
1048206,1048206,2014-08-13,2.0,PLAYERS AND ELECTRONICS,0.0,0.0
1048207,1048207,2014-08-13,2.0,POULTRY,468.659,0.0
1048208,1048208,2014-08-13,2.0,PREPARED FOODS,69.0,0.0
1048209,1048209,2014-08-13,2.0,PRODUCE,1.0,1.0
1048210,1048210,2014-08-13,2.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1048211,1048211,2014-08-13,2.0,SEAFOOD,20.36,0.0
1048212,1048212,2014-08-13,20.0,AUTOMOTIVE,0.0,0.0
1048213,1048213,2014-08-13,20.0,BABY CARE,0.0,0.0
1048214,1048214,2014-08-13,20.0,BEAUTY,0.0,0.0
1048215,1048215,2014-08-13,20.0,BEVERAGES,0.0,0.0
1048216,1048216,2014-08-13,20.0,BOOKS,0.0,0.0
1048217,1048217,2014-08-13,20.0,BREAD/BAKERY,0.0,0.0
1048218,1048218,2014-08-13,20.0,CELEBRATION,0.0,0.0
1048219,1048219,2014-08-13,20.0,CLEANING,0.0,0.0
1048220,1048220,2014-08-13,20.0,DAIRY,0.0,0.0
1048221,1048221,2014-08-13,20.0,DELI,0.0,0.0
1048222,1048222,2014-08-13,20.0,EGGS,0.0,0.0
1048223,1048223,2014-08-13,20.0,FROZEN FOODS,0.0,0.0
1048224,1048224,2014-08-13,20.0,GROCERY I,0.0,0.0
1048225,1048225,2014-08-13,20.0,GROCERY II,0.0,0.0
1048226,1048226,2014-08-13,20.0,HARDWARE,0.0,0.0
1048227,1048227,2014-08-13,20.0,HOME AND KITCHEN I,0.0,0.0
1048228,1048228,2014-08-13,20.0,HOME AND KITCHEN II,0.0,0.0
1048229,1048229,2014-08-13,20.0,HOME APPLIANCES,0.0,0.0
1048230,1048230,2014-08-13,20.0,HOME CARE,0.0,0.0
1048231,1048231,2014-08-13,20.0,LADIESWEAR,0.0,0.0
1048232,1048232,2014-08-13,20.0,LAWN AND GARDEN,0.0,0.0
1048233,1048233,2014-08-13,20.0,LINGERIE,0.0,0.0
1048234,"1048234,2014-08-13,20,""LIQUOR,WINE,BEER"",0.0,0",,,,,
1048235,1048235,2014-08-13,20.0,MAGAZINES,0.0,0.0
1048236,1048236,2014-08-13,20.0,MEATS,0.0,0.0
1048237,1048237,2014-08-13,20.0,PERSONAL CARE,0.0,0.0
1048238,1048238,2014-08-13,20.0,PET SUPPLIES,0.0,0.0
1048239,1048239,2014-08-13,20.0,PLAYERS AND ELECTRONICS,0.0,0.0
1048240,1048240,2014-08-13,20.0,POULTRY,0.0,0.0
1048241,1048241,2014-08-13,20.0,PREPARED FOODS,0.0,0.0
1048242,1048242,2014-08-13,20.0,PRODUCE,0.0,0.0
1048243,1048243,2014-08-13,20.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1048244,1048244,2014-08-13,20.0,SEAFOOD,0.0,0.0
1048245,1048245,2014-08-13,21.0,AUTOMOTIVE,0.0,0.0
1048246,1048246,2014-08-13,21.0,BABY CARE,0.0,0.0
1048247,1048247,2014-08-13,21.0,BEAUTY,0.0,0.0
1048248,1048248,2014-08-13,21.0,BEVERAGES,0.0,0.0
1048249,1048249,2014-08-13,21.0,BOOKS,0.0,0.0
1048250,1048250,2014-08-13,21.0,BREAD/BAKERY,0.0,0.0
1048251,1048251,2014-08-13,21.0,CELEBRATION,0.0,0.0
1048252,1048252,2014-08-13,21.0,CLEANING,0.0,0.0
1048253,1048253,2014-08-13,21.0,DAIRY,0.0,0.0
1048254,1048254,2014-08-13,21.0,DELI,0.0,0.0
1048255,1048255,2014-08-13,21.0,EGGS,0.0,0.0
1048256,1048256,2014-08-13,21.0,FROZEN FOODS,0.0,0.0
1048257,1048257,2014-08-13,21.0,GROCERY I,0.0,0.0
